coord_id,product_url,product_name,category_detail,남성,여성,봄,여름,가을,겨울,item_type_from_category,option,predicted_color,predicted_fabric,style
1329103497591015829,https://www.musinsa.com/products/4645169,스피드캣 미드 - 블랙:화이트 / 400384-01,신발 > 스니커즈 (푸마),1,0,0,0,0,1,신발,275,black,leather,street
1329096415007930335,https://www.musinsa.com/products/4482324,링클 벌룬 투웨이 항공패딩-챠콜,아우터 > 블루종/MA-1 (피인오),1,0,0,0,0,1,아우터,FREE,gray,polyester,street
1329096415007930335,https://www.musinsa.com/products/4317572,RIVET DYED CHECK SHIRT - NAVY,상의 > 셔츠/블라우스 (알에스에스씨),1,0,0,0,0,1,상의,2,navy,cotton,street
1329096415007930335,https://www.musinsa.com/products/4458479,Tribal Cut Panel Denim Pants - Black,하의 > 데님 팬츠 (낫포너드),1,0,0,0,0,1,하의,XL,black,denim,street
1329096415007930335,https://www.musinsa.com/products/3880686,SP3202 마이클 3홀 스퀘어 골프 더비슈즈 블랙,신발 > 구두 (슬로우스텝),1,0,0,0,0,1,신발,270,black,leather,street
1329753668159075998,https://www.musinsa.com/products/4223491,우먼즈 신세틱 레더 푸퍼 숏 패딩 재킷 [브라운],아우터 > 숏패딩/헤비 아우터 (무신사 스탠다드 우먼),0,1,0,0,0,1,아우터,,brown,polyester,street
1329753668159075998,https://www.musinsa.com/products/4420004,우먼즈 와플 슬림 크루 넥 긴소매 티셔츠 [블랙],상의 > 긴소매 티셔츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,상의,,black,cotton,street
1329753668159075998,https://www.musinsa.com/products/4210250,우먼즈 속기모 와이드 카고 팬츠 [바로크 브라운],하의 > 코튼 팬츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,하의,,brown,cotton,street
1329753668159075998,https://www.musinsa.com/products/2957583,트라페즈 토 앵클 부츠 [블랙],신발 > 부츠/워커 (무신사 스탠다드),0,1,0,0,0,1,신발,,black,leather,street
1328596350417683567,https://www.musinsa.com/products/4552781,Kara Leather Padding Jacket 블랙,아우터 > 숏패딩/헤비 아우터 (너스 아카이브),1,0,0,0,0,1,아우터,FREE,black,leather,street
1328596350417683567,https://www.musinsa.com/products/4393480,FLEECE RACING JACKET_BURGUNDY(NG2EFUB932A),아우터 > 플리스/뽀글이 (나이스고스트클럽),1,0,0,0,0,1,아우터,버건디 · L,red,polyester,street
1328596350417683567,https://www.musinsa.com/products/4626192,X 떠그클럽 더블니 워시드 데님 팬츠 Black,하의 > 데님 팬츠 (디키즈),1,0,0,0,0,1,하의,L,black,denim,street
1328337470830427220,https://www.musinsa.com/products/4645895,리버시블 링클 나일론 하이넥 푸퍼,아우터 > 숏패딩/헤비 아우터 (에스에스와이),1,0,0,0,0,1,아우터,L,beige,polyester,street
1328337470830427220,https://www.musinsa.com/products/4585996,라운더리 스타 후드 티 버건디,상의 > 후드 티셔츠 (가까이 유니언즈),1,0,0,0,0,1,상의,L,red,cotton,street
1328337470830427220,https://www.musinsa.com/products/4427966,POST DENIM CARGO PANTS - BLACK,하의 > 데님 팬츠 (브라운브레스),1,0,0,0,0,1,하의,XL,black,denim,street
1328600085381560700,https://www.musinsa.com/products/4623691,Bonehead Ball Squad Varsity Jacket Red,아우터 > 스타디움 재킷 (프라블럼올웨이즈),1,0,0,0,0,1,아우터,Free,red,cotton,street
1328600085381560700,https://www.musinsa.com/products/4447858,FFATS SHAWL COLLAR KNIT_NAVY(NG2EFUK641A),상의 > 니트/스웨터 (나이스고스트클럽),1,0,0,0,0,1,상의,네이비 · M,navy,cotton,street
1328600085381560700,https://www.musinsa.com/products/4456169,Y.E.S Mock Neck L/S White,상의 > 긴소매 티셔츠 (예스아이씨),1,0,0,0,0,1,상의,XL,white,cotton,street
1328600085381560700,https://www.musinsa.com/products/4458483,Destroyed Double Knee Carpenter Pants - Deep Blue,하의 > 데님 팬츠 (낫포너드),1,0,0,0,0,1,하의,XL,blue,denim,street
1328600085381560700,https://www.musinsa.com/products/4612473,부트플렉스 헤리티지 1156 - 워시드 블랙 / AST-BH-FU,신발 > 부츠/워커 (아스토플렉스),1,0,0,0,0,1,신발,43(275),black,leather,street
1327996250296292633,https://www.musinsa.com/products/4568189,Classic fur half coat (Mix beige),아우터 > 무스탕/퍼 (하우스 오브 폰드),0,1,0,0,0,1,아우터,FREE,beige,polyester,street
1327996250296292633,https://www.musinsa.com/products/4332366,우먼 쿠퍼 로고 니트 Charcoal,상의 > 니트/스웨터 (커버낫 우먼),0,1,0,0,0,1,상의,WS,gray,wool,street
1327996250296292633,https://www.musinsa.com/products/4636746,Vintage Napping Classic Standard Pants (Vintage Blue),하의 > 데님 팬츠 (러브어스유),0,1,0,0,0,1,하의,M,blue,denim,street
1327996250296292633,https://www.musinsa.com/products/4585214,serene shearing boots,신발 > 부츠/워커 (바이아덜스),0,1,0,0,0,1,신발,ivory · 250,white,wool,street
1328319830595466375,https://www.musinsa.com/products/4626183,X 떠그클럽 크로스 스티치 아이젠하워 재킷 Brown,아우터 > 트러커 재킷 (디키즈),1,0,0,0,0,1,아우터,L,brown,polyester,street
1328319830595466375,https://www.musinsa.com/products/4496888,TAG STAMP CREWNECK - WHITE,상의 > 맨투맨/스웨트 (브라운브레스),1,0,0,0,0,1,상의,L,white,cotton,street
1328319830595466375,https://www.musinsa.com/products/4626197,X 떠그클럽 크로스 스티치 더블니 팬츠 Brown,하의 > 코튼 팬츠 (디키즈),1,0,0,0,0,1,하의,L,brown,cotton,street
1328319830595466375,https://www.musinsa.com/products/4603707,올드스쿨 - (머미 랩 캔버스) 베이지:블랙 / VN000CP5EBS1,신발 > 스니커즈 (반스),1,0,0,0,0,1,신발,280,beige,cotton,street
1328329942782245025,https://www.musinsa.com/products/4626179,X 떠그클럽 워시드 아이젠하워 재킷 Black,아우터 > 트러커 재킷 (디키즈),1,0,0,0,0,1,아우터,4645895,black,cotton,street
1328329942782245025,https://www.musinsa.com/products/4626185,X 떠그클럽 후프 후디 Beige,상의 > 후드 티셔츠 (디키즈),1,0,0,0,0,1,상의,4585996,beige,cotton,street
1328329942782245025,https://www.musinsa.com/products/4626191,X 떠그클럽 더블니 워시드 데님 팬츠 Blue,하의 > 데님 팬츠 (디키즈),1,0,0,0,0,1,하의,4427966,blue,denim,street
1328329942782245025,https://www.musinsa.com/products/3874385,SP9101 필립 8홀 청키 볼륨 워커 블랙,신발 > 부츠/워커 (슬로우스텝),1,0,0,0,0,1,신발,3646707,black,leather,street
1328326827348203160,https://www.musinsa.com/products/4648260,TYPE-2 셔링 봄버 점퍼 [블랙],아우터 > 블루종/MA-1 (슬로우애시드),1,0,0,0,0,1,아우터,BLACK · L,black,polyester,street
1328326827348203160,https://www.musinsa.com/products/4343293,Judgment Mohair Knit Sweater - Black,상의 > 니트/스웨터 (낫포너드),1,0,0,0,0,1,상의,L,black,wool,street
1328326827348203160,https://www.musinsa.com/products/4626198,X 떠그클럽 크로스 스티치 더블니 팬츠 Navy,하의 > 코튼 팬츠 (디키즈),1,0,0,0,0,1,하의,L,navy,cotton,street
1328326827348203160,https://www.musinsa.com/products/4598689,TDC LX 뉴스쿨 MTE-1 - 브라운 / VN000CXRDFO1,신발 > 스니커즈 (반스),1,0,0,0,0,1,신발,280,brown,leather,street
1326844528085631545,https://www.musinsa.com/products/4451267,빈티지 레더 패딩 자켓 [BROWN],아우터 > 숏패딩/헤비 아우터 (오아이오아이 컬렉션),0,1,0,0,0,1,아우터,S,brown,leather,street
1326844528085631545,https://www.musinsa.com/products/4660190,컷 아웃 립 가디건 (블랙),아우터 > 카디건 (에트오소메),0,1,0,0,0,1,아우터,FREE,black,polyester,street
1326844528085631545,https://www.musinsa.com/products/4661548,소프트 헤비 워싱 라인 와이드 팬츠 (블랙),하의 > 트레이닝/조거 팬츠 (에트오소메),0,1,0,0,0,1,하의,FREE,black,cotton,street
1326844528085631545,https://www.musinsa.com/products/4489939,스웨이드 플랫폼 부츠 [블랙],신발 > 부츠/워커 (키르시),0,1,0,0,0,1,신발,250,black,leather,street
1326845655639741285,https://www.musinsa.com/products/4451255,빈티지 데님 패딩 자켓 [LIGHT BLUE],아우터 > 숏패딩/헤비 아우터 (오아이오아이 컬렉션),0,1,0,0,0,1,아우터,S,blue,denim,street
1326845655639741285,https://www.musinsa.com/products/3763084,HEART SPRAY PRINTED HOODY (WHITE),상의 > 후드 티셔츠 (더뮤지엄비지터),0,1,0,0,0,1,상의,L,white,cotton,street
1326845655639741285,https://www.musinsa.com/products/4461723,Vegan Leather Thorns Side Line Pants - Khaki,하의 > 기타 하의 (낫포너드),0,1,0,0,0,1,하의,M,green,leather,street
1326833302973214609,https://www.musinsa.com/products/4568204,Classic fur half coat (Ivory),아우터 > 무스탕/퍼 (하우스 오브 폰드),0,1,0,0,0,1,아우터,F,white,polyester,street
1326833302973214609,https://www.musinsa.com/products/4319020,RAGLAN TRACK JERSEY JACKET LIGHT GRAY NAVY,아우터 > 트레이닝 재킷 (프렌다),0,1,0,0,0,1,아우터,FREE,gray,polyester,street
1326833302973214609,https://www.musinsa.com/products/4672963,데어데빌 크롭 롱슬리브 화이트,상의 > 긴소매 티셔츠 (디앤에스알 우먼),0,1,0,0,0,1,상의,S,white,cotton,street
1326833302973214609,https://www.musinsa.com/products/4370220,WXP014 웨스턴 스티치 핫픽스 코튼 팬츠 (BLACK),하의 > 코튼 팬츠 (엑스톤즈 우먼),0,1,0,0,0,1,하의,2,black,cotton,street
1327118610757318762,https://www.musinsa.com/products/4649372,TBD 베이스볼 봄버 자켓 브라운,아우터 > 스타디움 재킷 (톰스벌스데이),1,0,0,0,0,1,아우터,2size,brown,polyester,street
1327118610757318762,https://www.musinsa.com/products/4317601,DAMAGE WASHING MIX KNIT ZIP UP - BROWN,아우터 > 카디건 (알에스에스씨),1,0,0,0,0,1,아우터,브라운 · 2,brown,cotton,street
1327118610757318762,https://www.musinsa.com/products/4416301,오버사이즈 긴팔 티셔츠 024914 [3color],상의 > 긴소매 티셔츠 (지오다노),1,0,0,0,0,1,상의,03블랙 · L,black,cotton,street
1327118610757318762,https://www.musinsa.com/products/3466525,DUPLICITY WASHED BAGGY DENIM PANTS BLACK,하의 > 데님 팬츠 (애드오프),1,0,0,0,0,1,하의,48,black,denim,street
1327118610757318762,https://www.musinsa.com/products/4697175,(공용) MXR - 하버 미스트:아이언 게이트 / D1GA245106,신발 > 스포츠화 (미즈노),1,0,0,0,0,1,신발,270,gray,polyester,street
1326458538878332679,https://www.musinsa.com/products/4563166,Diagonal Goose Down - Black,아우터 > 숏패딩/헤비 아우터 (언지미크),1,0,0,0,0,1,아우터,L,black,polyester,street
1326458538878332679,https://www.musinsa.com/products/4370064,더티워싱 스터드 후드 집업 [차콜],아우터 > 후드 집업 (슬로우애시드),1,0,0,0,0,1,아우터,L,gray,cotton,street
1326458538878332679,https://www.musinsa.com/products/4518988,[무료반품]브이넥 베이직 니트티 [아이보리],상의 > 긴소매 티셔츠 (바우로 프로덕트),1,0,0,0,0,1,상의,L,white,cotton,street
1326458538878332679,https://www.musinsa.com/products/4648087,컷 오프 그런지 체크 셔츠 [브라운],상의 > 셔츠/블라우스 (슬로우애시드),1,0,0,0,0,1,상의,BROWN · L,brown,cotton,street
1326458538878332679,https://www.musinsa.com/products/4586031,더블 포스타 벌룬 팬츠 블랙,하의 > 트레이닝/조거 팬츠 (가까이 유니언즈),1,0,0,0,0,1,하의,L,black,cotton,street
1326458538878332679,https://www.musinsa.com/products/4619594,(공용) 라이트 쉴드 스니커 - 뉴 다크 브러쉬 / FOF10058886L,신발 > 스니커즈 (오클리),1,0,0,0,0,1,신발,280,gray,polyester,street
1327092290707026166,https://www.musinsa.com/products/2653656,우먼즈 크롭 MA-1 보머 재킷 [블랙],아우터 > 블루종/MA-1 (무신사 스탠다드 우먼),0,1,0,0,0,1,아우터,,black,polyester,street
1327092290707026166,https://www.musinsa.com/products/4420005,우먼즈 와플 슬림 크루 넥 긴소매 티셔츠 [아이보리],상의 > 긴소매 티셔츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,상의,,beige,cotton,street
1327092290707026166,https://www.musinsa.com/products/4228718,우먼즈 와이드 카고 데님 팬츠 [라이트 인디고],하의 > 데님 팬츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,하의,,blue,denim,street
1327119461288221666,https://www.musinsa.com/products/4456424,CORDURA® 5B Fond Down Jacket Navy,아우터 > 숏패딩/헤비 아우터 (예스아이씨),1,0,0,0,0,1,아우터,XL,navy,polyester,street
1327119461288221666,https://www.musinsa.com/products/4297842,Buffalo Check Shirt Sky Blue,상의 > 셔츠/블라우스 (예스아이씨),1,0,0,0,0,1,상의,L,blue,cotton,street
1327119461288221666,https://www.musinsa.com/products/4304691,아이슬란드 라인 그래픽 롱슬리브 화이트,상의 > 긴소매 티셔츠 (커버낫),1,0,0,0,0,1,상의,L,white,cotton,street
1327119461288221666,https://www.musinsa.com/products/4394743,STM FLEECE RIPSTOP PANTS - CHARCOAL,하의 > 기타 하의 (브라운브레스),1,0,0,0,0,1,하의,XL,gray,polyester,street
1327119461288221666,https://www.musinsa.com/products/4697176,(남성) MXR - 콰이엇 쉐이드:이브닝 프림로즈:시더 / D1GA245108,신발 > 스포츠화 (미즈노),1,0,0,0,0,1,신발,270,black,polyester,street
1326455989927141570,https://www.musinsa.com/products/2990516,RV_OUR 1989 후드 (STHSTD-0004),상의 > 후드 티셔츠 (1989스탠다드),1,0,0,0,0,1,상의,{블랙} · [XL],black,cotton,street
1326455989927141570,https://www.musinsa.com/products/4541001,Leopard cotton twill pants / Beige,하의 > 데님 팬츠 (카락터),1,0,0,0,0,1,하의,1,beige,cotton,street
1326455989927141570,https://www.musinsa.com/products/4612484,빈플렉스 001 - 스톤 / ETC-ATF-BNF-ST,신발 > 부츠/워커 (아스토플렉스),1,0,0,0,0,1,신발,43(275),gray,leather,street
1325790709759789816,https://www.musinsa.com/products/4555054,메르 노카라 퍼 자켓 ( 아이보리 ),아우터 > 무스탕/퍼 (레터프롬문),0,1,0,0,0,1,아우터,FREE,white,polyester,street
1325790709759789816,https://www.musinsa.com/products/4556409,와이드 M65 카고 팬츠[레오파드],하의 > 코튼 팬츠 (스켈리웩),0,1,0,0,0,1,하의,M,brown,cotton,street
1327093017284394187,https://www.musinsa.com/products/4223489,우먼즈 데일리 푸퍼 리버서블 플리스 숏 패딩 재킷 [애쉬그레이/아이보리],아우터 > 숏패딩/헤비 아우터 (무신사 스탠다드 우먼),0,1,0,0,0,1,아우터,,gray,polyester,street
1327093017284394187,https://www.musinsa.com/products/4227361,우먼즈 울 텐셀 슬림 터틀 넥 긴소매 티셔츠 [데저트 핑크],상의 > 긴소매 티셔츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,상의,,pink,wool,street
1327093017284394187,https://www.musinsa.com/products/4276276,우먼즈 실버 페인티드 레귤러 핏 데님 팬츠 [실버],하의 > 데님 팬츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,하의,,white,denim,street
1326774168234448303,https://www.musinsa.com/products/4223491,우먼즈 신세틱 레더 푸퍼 숏 패딩 재킷 [브라운],아우터 > 숏패딩/헤비 아우터 (무신사 스탠다드 우먼),0,1,0,0,0,1,아우터,,brown,polyester,street
1326774168234448303,https://www.musinsa.com/products/4251985,우먼즈 슬림 크루 넥 긴소매 티셔츠 [플럼],상의 > 긴소매 티셔츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,상의,,purple,cotton,street
1326774168234448303,https://www.musinsa.com/products/2124426,우먼즈 스트레이트 데님 팬츠 [그레이],하의 > 데님 팬츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,하의,,gray,denim,street
1326774168234448303,https://www.musinsa.com/products/2957583,트라페즈 토 앵클 부츠 [블랙],신발 > 부츠/워커 (무신사 스탠다드),0,1,0,0,0,1,신발,,black,leather,street
1326046532000767399,https://www.musinsa.com/products/4458487,Camo Patch Work Layered Denim Pants - Black,하의 > 데님 팬츠 (낫포너드),0,1,0,0,0,1,하의,M,black,denim,street
1325793846316909474,https://www.musinsa.com/products/4568204,Classic fur half coat (Ivory),아우터 > 무스탕/퍼 (하우스 오브 폰드),0,1,0,0,0,1,아우터,F,white,polyester,street
1325793846316909474,https://www.musinsa.com/products/4498342,WXK010 코튼캔디 크롭 반팔니트 (GRAY),상의 > 니트/스웨터 (엑스톤즈 우먼),0,1,0,0,0,1,상의,1,gray,cotton,street
1325793846316909474,https://www.musinsa.com/products/4508384,워터프루프 키와틴 부티_블랙,신발 > 패딩/퍼 신발 (마니토바),0,1,0,0,0,1,신발,L8/M6(245),black,polyester,street
1325789700685746033,https://www.musinsa.com/products/4461896,Leather Incision Puffer Jacket - Red,아우터 > 숏패딩/헤비 아우터 (낫포너드),0,1,0,0,0,1,아우터,M,red,leather,street
1325789700685746033,https://www.musinsa.com/products/4624648,i:e Fluid Knit Top 01 / Stone Brown,상의 > 니트/스웨터 (오호스),0,1,0,0,0,1,상의,1,brown,cotton,street
1325789700685746033,https://www.musinsa.com/products/4623116,i:e Fluid Longsleeve T-shirt 01 / Warm Grey,상의 > 긴소매 티셔츠 (오호스),0,1,0,0,0,1,상의,1,gray,cotton,street
1325789700685746033,https://www.musinsa.com/products/4627798,베티붑 코튼 세미와이드 핀턱 팬츠_브라운,하의 > 코튼 팬츠 (얼킨 캔버스),0,1,0,0,0,1,하의,Brown · M,brown,cotton,street
1326362833823977242,https://www.musinsa.com/products/2653656,우먼즈 크롭 MA-1 보머 재킷 [블랙],아우터 > 블루종/MA-1 (무신사 스탠다드 우먼),0,1,0,0,0,1,아우터,,black,polyester,street
1326362833823977242,https://www.musinsa.com/products/4420005,우먼즈 와플 슬림 크루 넥 긴소매 티셔츠 [아이보리],상의 > 긴소매 티셔츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,상의,,white,cotton,street
1325788037218487323,https://www.musinsa.com/products/4598251,FAUX 퍼 하이넥 무스탕 쟈켓 [밍크/블랙],아우터 > 무스탕/퍼 (더그린랩),0,1,0,0,0,1,아우터,FREE,black,polyester,street
1325788037218487323,https://www.musinsa.com/products/4340539,WXT029 셔링 스트라이프 배색 후드 (BLACK),상의 > 후드 티셔츠 (엑스톤즈 우먼),0,1,0,0,0,1,상의,1,black,cotton,street
1325788037218487323,https://www.musinsa.com/products/4498438,WXP018 레더 핀턱 부츠컷 팬츠 (BLACK),하의 > 기타 하의 (엑스톤즈 우먼),0,1,0,0,0,1,하의,2,black,leather,street
1325788037218487323,https://www.musinsa.com/products/4609778,퍼피런 다크클라우드,신발 > 스포츠화 (이소),0,1,0,0,0,1,신발,240,gray,polyester,street
1326047156929934595,https://www.musinsa.com/products/4651300,FUR JACKET,아우터 > 무스탕/퍼 (더뮤지엄비지터),0,1,0,0,0,1,아우터,FREE,black,polyester,street
1326047156929934595,https://www.musinsa.com/products/4440029,BIG TYPO HOODIE GREY,상의 > 후드 티셔츠 (아메스 월드와이드),0,1,0,0,0,1,상의,그레이 S,gray,cotton,street
1326047156929934595,https://www.musinsa.com/products/4463699,BAY OPEN COLLAR MTM_2COLORS_CHARCOAL,상의 > 맨투맨/스웨트 (헤인트),0,1,0,0,0,1,상의,FREE,gray,cotton,street
1326047156929934595,https://www.musinsa.com/products/4633493,베어 조거 팬츠_레드,하의 > 트레이닝/조거 팬츠 (위드아웃썸머),0,1,0,0,0,1,하의,FREE,red,cotton,street
1326047156929934595,https://www.musinsa.com/products/4508413,워터프루프 하프 묵룩 부츠_차콜,신발 > 패딩/퍼 신발 (마니토바),0,1,0,0,0,1,신발,L8/M6(245),gray,leather,street
1325794146851709879,https://www.musinsa.com/products/4633812,Fluffy Double Fur Jacket (Ivory),아우터 > 무스탕/퍼 (루루서울),0,1,0,0,0,1,아우터,아이보리 · FREE,white,polyester,street
1325794146851709879,https://www.musinsa.com/products/4661511,소프트 헤비 엔젤 워싱 오버 핏 후드집업 (블랙),아우터 > 후드 집업 (에트오소메),0,1,0,0,0,1,아우터,FREE,black,cotton,street
1325794146851709879,https://www.musinsa.com/products/4660259,커팅 립 버튼 롱 슬리브 (모카),상의 > 긴소매 티셔츠 (에트오소메),0,1,0,0,0,1,상의,FREE,brown,cotton,street
1325794146851709879,https://www.musinsa.com/products/4556410,와이드 M65 카고 팬츠[카모],하의 > 코튼 팬츠 (스켈리웩),0,1,0,0,0,1,하의,M,green,cotton,street
1325794146851709879,https://www.musinsa.com/products/4508410,워터프루프 하프 묵룩 부츠_블랙,신발 > 패딩/퍼 신발 (마니토바),0,1,0,0,0,1,신발,L8/M6(245),black,polyester,street
1326042628235880548,https://www.musinsa.com/products/4454885,에센셜 시티 크롭 패딩 점퍼_4COLORS,아우터 > 숏패딩/헤비 아우터 (시티브리즈),0,1,0,0,0,1,아우터,BLACK · FREE,black,polyester,street
1326042628235880548,https://www.musinsa.com/products/4350374,Muffler Boxer Crop Hoodie / Black,아우터 > 후드 집업 (오호스),0,1,0,0,0,1,아우터,1,black,cotton,street
1326042628235880548,https://www.musinsa.com/products/4575633,"Damaged Turtleneck Sleeveless Knit, WHITE",상의 > 니트/스웨터 (썬번프로젝트),0,1,0,0,0,1,상의,FREE,white,wool,street
1326042628235880548,https://www.musinsa.com/products/4439545,ODSD 더티 워싱 스트링 트랙 팬츠 - BLACK,하의 > 트레이닝/조거 팬츠 (오드스튜디오),0,1,0,0,0,1,하의,BLACK · 2(M),black,cotton,street
1326042628235880548,https://www.musinsa.com/products/4632116,PP 시그니처 바이커 클로그 [2 colors],신발 > 샌들/슬리퍼 (파르피),0,1,0,0,0,1,신발,레오파드 · 250,beige,leather,street
1326356880668179003,https://www.musinsa.com/products/3551198,우먼즈 신세틱 레더 시어링 재킷 [블랙],아우터 > 무스탕/퍼 (무신사 스탠다드 우먼),0,1,0,0,0,1,아우터,,black,leather,street
1326356880668179003,https://www.musinsa.com/products/4139732,우먼즈 퍼지 크루 넥 니트 [그레이],상의 > 니트/스웨터 (무신사 스탠다드 우먼),0,1,0,0,0,1,상의,,gray,polyester,street
1325792853988770295,https://www.musinsa.com/products/4647655,lotsyou_Camel Crest Mustang Beige,아우터 > 무스탕/퍼 (라츠유),0,1,0,0,0,1,아우터,O/S,beige,polyester,street
1325792853988770295,https://www.musinsa.com/products/4496522,슈팅 하트 캣 그래픽 후드티,상의 > 후드 티셔츠 (나이엔),0,1,0,0,0,1,상의,,pink,cotton,street
1325792853988770295,https://www.musinsa.com/products/4232294,DOUBLE POCKET CARGO PANTS (WHITE),하의 > 기타 하의 (더뮤지엄비지터),0,1,0,0,0,1,하의,FREE,white,cotton,street
1325792853988770295,https://www.musinsa.com/products/4508372,워터프루프 키와틴 부티_오크,신발 > 패딩/퍼 신발 (마니토바),0,1,0,0,0,1,신발,L8/M6(245),brown,leather,street
1325734459462534914,https://www.musinsa.com/products/4223493,우먼즈 데일리 푸퍼 숏 패딩 재킷 [브라운],아우터 > 숏패딩/헤비 아우터 (무신사 스탠다드 우먼),0,1,0,0,0,1,아우터,,brown,polyester,street
1325734459462534914,https://www.musinsa.com/products/4227366,[힛탠다드] 우먼즈 속기모 슬림 크루 넥 긴소매 티셔츠 [다크 브라운],상의 > 긴소매 티셔츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,상의,,brown,cotton,street
1325734459462534914,https://www.musinsa.com/products/3455331,우먼즈 90s 배기 데님 팬츠 [러스티 블랙],하의 > 데님 팬츠 (무신사 스탠다드 우먼),0,1,0,0,0,1,하의,,black,denim,street
1325734459462534914,https://www.musinsa.com/products/2957583,트라페즈 토 앵클 부츠 [블랙],신발 > 부츠/워커 (무신사 스탠다드),0,1,0,0,0,1,신발,,black,leather,street
1324322684079129948,https://www.musinsa.com/products/4633812,Fluffy Double Fur Jacket (Ivory),아우터 > 무스탕/퍼 (루루서울),0,1,0,0,0,1,아우터,아이보리 · FREE,white,polyester,street
1324322684079129948,https://www.musinsa.com/products/4265248,그래피티 로고 후드티_네이비,상의 > 후드 티셔츠 (어나더 아카이브),0,1,0,0,0,1,상의,M,navy,cotton,street
1324322684079129948,https://www.musinsa.com/products/4647577,lotsyou_Lovey Dovey Denim Pants Blue,하의 > 데님 팬츠 (라츠유),0,1,0,0,0,1,하의,S,blue,denim,street
1324322684079129948,https://www.musinsa.com/products/451852,(여성) 팀버랜드 6인치 프리미엄 부츠 / 10361-713,신발 > 부츠/워커 (팀버랜드),0,1,0,0,0,1,신발,250,brown,leather,street
1324317139329710665,https://www.musinsa.com/products/4568189,Classic fur half coat (Mix beige),아우터 > 무스탕/퍼 (하우스 오브 폰드),0,1,0,0,0,1,아우터,FREE,beige,polyester,street
1324317139329710665,https://www.musinsa.com/products/4478086,CROP CABLE HOODIE KNIT BLACK,상의 > 니트/스웨터 (아메스 월드와이드),0,1,0,0,0,1,상의,블랙 F,black,cotton,street
1324317139329710665,https://www.musinsa.com/products/4477873,CABLE KNIT SHORT PANTS BLACK,하의 > 숏 팬츠 (아메스 월드와이드),0,1,0,0,0,1,하의,블랙 F,black,wool,street
1324317139329710665,https://www.musinsa.com/products/3631035,SIMON 시몬 2way 바이커 미들부츠 - 벨트탈부착 / 3colors 4cm,신발 > 부츠/워커 (무드나잇),0,1,0,0,0,1,신발,250 · black,black,leather,street
1324561653280777593,https://www.musinsa.com/products/2086696,오버사이즈 MA-1 보머 재킷 [미디엄 그레이],아우터 > 블루종/MA-1 (무신사 스탠다드),1,0,0,0,0,1,아우터,,gray,polyester,street
1324561653280777593,https://www.musinsa.com/products/4326415,시티 레저 폴라 플리스 하프 집업 풀오버 [네이비],아우터 > 플리스/뽀글이 (무신사 스탠다드),1,0,0,0,0,1,아우터,,navy,polyester,street
1324561653280777593,https://www.musinsa.com/products/4326404,[힛탠다드] 터틀 넥 긴소매 티셔츠 [화이트],상의 > 긴소매 티셔츠 (무신사 스탠다드),1,0,0,0,0,1,상의,,white,cotton,street
1324561653280777593,https://www.musinsa.com/products/4312709,데님 파라슈트 카고 팬츠 [그레이],하의 > 데님 팬츠 (무신사 스탠다드),1,0,0,0,0,1,하의,,gray,denim,street
1324561653280777593,https://www.musinsa.com/products/4438686,윈터 퍼그 부츠 [그레이],신발 > 패딩/퍼 신발 (무신사 스탠다드),1,0,0,0,0,1,신발,,gray,polyester,street
1324630976801898328,https://www.musinsa.com/products/4363914,피그먼트 오버사이즈 데님 트러커 재킷 [차콜 그레이],아우터 > 트러커 재킷 (무신사 스탠다드),1,0,0,0,1,1,아우터,,gray,denim,street
1324630976801898328,https://www.musinsa.com/products/1642914,헤비웨이트 오버사이즈 후디드 스웨트 집업 [블랙],아우터 > 후드 집업 (무신사 스탠다드),1,0,0,0,1,1,아우터,,black,cotton,street
1324630976801898328,https://www.musinsa.com/products/4504303,스퀘어 넥 탱크 탑 [블랙],상의 > 민소매 티셔츠 (무신사 스탠다드),1,0,0,0,1,1,상의,,black,cotton,street
1324630976801898328,https://www.musinsa.com/products/4312708,데님 파라슈트 카고 팬츠 [워시드 블랙],하의 > 데님 팬츠 (무신사 스탠다드),1,0,0,0,1,1,하의,,black,denim,street
1324630976801898328,https://www.musinsa.com/products/2957583,트라페즈 토 앵클 부츠 [블랙],신발 > 부츠/워커 (무신사 스탠다드),1,0,0,0,1,1,신발,,black,leather,street
1324323191517444244,https://www.musinsa.com/products/4598787,덕다운 오버핏 패딩 푸퍼 374924 [3color],아우터 > 숏패딩/헤비 아우터 (지오다노),0,1,0,0,0,1,아우터,03브라운 · S,brown,polyester,street
1324323191517444244,https://www.musinsa.com/products/4520102,ART ZIP-UP HOODIE (BLACK),아우터 > 후드 집업 (더뮤지엄비지터),0,1,0,0,0,1,아우터,S,black,cotton,street
